0.001	0.000
0.002	0.000
0.003	0.000
0.004	0.000
0.005	0.000
0.006	0.000
0.007	0.000
0.008	0.000
0.009	0.000
0.010	0.000
0.011	0.000
0.012	0.000
0.013	0.000
0.014	0.000
0.015	0.000
0.016	0.000
0.017	0.000
0.018	0.000
0.019	0.000
0.020	0.000
0.021	0.000
0.022	0.000
0.023	0.000
0.024	0.000
0.025	0.000
0.026	0.000
0.027	0.000
0.028	0.000
0.029	0.000
0.030	0.000
0.031	0.000
0.032	0.000
0.033	0.000
0.034	0.000
0.035	0.000
0.036	0.000
0.037	0.000
0.038	0.000
0.039	0.000
0.040	0.000
0.041	0.000
0.042	0.000
0.043	0.000
0.044	0.000
0.045	0.000
0.046	0.000
0.047	0.000
0.048	0.000
0.049	0.000
0.050	0.000
0.051	0.000
0.052	0.001
0.053	0.001
0.054	0.001
0.055	0.001
0.056	0.001
0.057	0.001
0.058	0.001
0.059	0.001
0.060	0.001
0.061	0.001
0.062	0.001
0.063	0.001
0.064	0.001
0.065	0.001
0.066	0.001
0.067	0.001
0.068	0.001
0.069	0.001
0.070	0.001
0.071	0.001
0.072	0.001
0.073	0.001
0.074	0.001
0.075	0.001
0.076	0.001
0.077	0.001
0.078	0.001
0.079	0.001
0.080	0.001
0.081	0.001
0.082	0.001
0.083	0.001
0.084	0.001
0.085	0.001
0.086	0.001
0.087	0.001
0.088	0.001
0.089	0.001
0.090	0.001
0.091	0.001
0.092	0.001
0.093	0.001
0.094	0.002
0.095	0.002
0.096	0.002
0.097	0.002
0.098	0.002
0.099	0.002
0.100	0.002
0.101	0.002
0.102	0.002
0.103	0.002
0.104	0.002
0.105	0.002
0.106	0.002
0.107	0.002
0.108	0.002
0.109	0.002
0.110	0.002
0.111	0.002
0.112	0.002
0.113	0.002
0.114	0.002
0.115	0.002
0.116	0.002
0.117	0.002
0.118	0.002
0.119	0.002
0.120	0.002
0.121	0.002
0.122	0.002
0.123	0.002
0.124	0.002
0.125	0.002
0.126	0.003
0.127	0.003
0.128	0.003
0.129	0.003
0.130	0.003
0.131	0.003
0.132	0.003
0.133	0.003
0.134	0.003
0.135	0.003
0.136	0.003
0.137	0.003
0.138	0.003
0.139	0.003
0.140	0.003
0.141	0.003
0.142	0.003
0.143	0.003
0.144	0.003
0.145	0.003
0.146	0.003
0.147	0.003
0.148	0.003
0.149	0.003
0.150	0.003
0.151	0.003
0.152	0.003
0.153	0.004
0.154	0.004
0.155	0.004
0.156	0.004
0.157	0.004
0.158	0.004
0.159	0.004
0.160	0.004
0.161	0.004
0.162	0.004
0.163	0.004
0.164	0.004
0.165	0.004
0.166	0.004
0.167	0.004
0.168	0.004
0.169	0.004
0.170	0.004
0.171	0.004
0.172	0.004
0.173	0.004
0.174	0.004
0.175	0.004
0.176	0.004
0.177	0.004
0.178	0.005
0.179	0.005
0.180	0.005
0.181	0.005
0.182	0.005
0.183	0.005
0.184	0.005
0.185	0.005
0.186	0.005
0.187	0.005
0.188	0.005
0.189	0.005
0.190	0.005
0.191	0.005
0.192	0.005
0.193	0.005
0.194	0.005
0.195	0.005
0.196	0.005
0.197	0.005
0.198	0.005
0.199	0.005
0.200	0.005
0.201	0.005
0.202	0.006
0.203	0.006
0.204	0.006
0.205	0.006
0.206	0.006
0.207	0.006
0.208	0.006
0.209	0.006
0.210	0.006
0.211	0.006
0.212	0.006
0.213	0.006
0.214	0.006
0.215	0.006
0.216	0.006
0.217	0.006
0.218	0.006
0.219	0.006
0.220	0.006
0.221	0.006
0.222	0.006
0.223	0.006
0.224	0.007
0.225	0.007
0.226	0.007
0.227	0.007
0.228	0.007
0.229	0.007
0.230	0.007
0.231	0.007
0.232	0.007
0.233	0.007
0.234	0.007
0.235	0.007
0.236	0.007
0.237	0.007
0.238	0.007
0.239	0.007
0.240	0.007
0.241	0.007
0.242	0.007
0.243	0.007
0.244	0.007
0.245	0.008
0.246	0.008
0.247	0.008
0.248	0.008
0.249	0.008
0.250	0.008
0.251	0.008
0.252	0.008
0.253	0.008
0.254	0.008
0.255	0.008
0.256	0.008
0.257	0.008
0.258	0.008
0.259	0.008
0.260	0.008
0.261	0.008
0.262	0.008
0.263	0.008
0.264	0.008
0.265	0.009
0.266	0.009
0.267	0.009
0.268	0.009
0.269	0.009
0.270	0.009
0.271	0.009
0.272	0.009
0.273	0.009
0.274	0.009
0.275	0.009
0.276	0.009
0.277	0.009
0.278	0.009
0.279	0.009
0.280	0.009
0.281	0.009
0.282	0.009
0.283	0.009
0.284	0.009
0.285	0.010
0.286	0.010
0.287	0.010
0.288	0.010
0.289	0.010
0.290	0.010
0.291	0.010
0.292	0.010
0.293	0.010
0.294	0.010
0.295	0.010
0.296	0.010
0.297	0.010
0.298	0.010
0.299	0.010
0.300	0.010
0.301	0.010
0.302	0.010
0.303	0.010
0.304	0.011
0.305	0.011
0.306	0.011
0.307	0.011
0.308	0.011
0.309	0.011
0.310	0.011
0.311	0.011
0.312	0.011
0.313	0.011
0.314	0.011
0.315	0.011
0.316	0.011
0.317	0.011
0.318	0.011
0.319	0.011
0.320	0.011
0.321	0.011
0.322	0.011
0.323	0.012
0.324	0.012
0.325	0.012
0.326	0.012
0.327	0.012
0.328	0.012
0.329	0.012
0.330	0.012
0.331	0.012
0.332	0.012
0.333	0.012
0.334	0.012
0.335	0.012
0.336	0.012
0.337	0.012
0.338	0.012
0.339	0.012
0.340	0.012
0.341	0.012
0.342	0.013
0.343	0.013
0.344	0.013
0.345	0.013
0.346	0.013
0.347	0.013
0.348	0.013
0.349	0.013
0.350	0.013
0.351	0.013
0.352	0.013
0.353	0.013
0.354	0.013
0.355	0.013
0.356	0.013
0.357	0.013
0.358	0.013
0.359	0.013
0.360	0.014
0.361	0.014
0.362	0.014
0.363	0.014
0.364	0.014
0.365	0.014
0.366	0.014
0.367	0.014
0.368	0.014
0.369	0.014
0.370	0.014
0.371	0.014
0.372	0.014
0.373	0.014
0.374	0.014
0.375	0.014
0.376	0.014
0.377	0.014
0.378	0.015
0.379	0.015
0.380	0.015
0.381	0.015
0.382	0.015
0.383	0.015
0.384	0.015
0.385	0.015
0.386	0.015
0.387	0.015
0.388	0.015
0.389	0.015
0.390	0.015
0.391	0.015
0.392	0.015
0.393	0.015
0.394	0.015
0.395	0.015
0.396	0.016
0.397	0.016
0.398	0.016
0.399	0.016
0.400	0.016
0.401	0.016
0.402	0.016
0.403	0.016
0.404	0.016
0.405	0.016
